id;F1;CodF1;F2a;F2b;F3_1;F4;F5;F6;F7;F8;A1;A2_1;A2_2;A2_3;A2_4;A3a_1;A3a_2;A4_1;A4_2;A4_3;A4_4;A4_5;A4_6;A4_7;A4_8;A4_9;A4_10;A4_11;A4_12;A4_13;A5;A6_1;A6_2;A6_3;A6_4;A6_5;A6_6;A6_7;A6_8;A6_9;A6_10;A6_11;A7_1;A7_2;A7_3;A7_4;A7_5;A7_6;A7_7;A7_8;A7_9;A7_10;A7_11;B1_1;B1_2;B1_3;B1_4;B1_5;B1_6;B1_7;B1_8;B1_9;B1_10;B1_11;B2_1;B2_2;B2_3;B3_1;B3_2;B3_3;B3_4;B3_5;B3_6;B4_1;B4_2;B4_3;B4_4
1949;24;3;1;1;Madrid;4;6;3;2;1;3;1;0;1;0;Clash Royale;Minecraft;5;5;5;5;5;5;1;5;1;4;5;5;4;1;5;1;1;3;1;4;5;5;5;1;4;1;5;5;5;4;5;5;1;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1947;20;3;1;1;Córdoba;3;3;3;3;1;2;0;0;1;0;Sims, FC mobile;DDLC;4;4;5;4;3;4;2;4;1;4;4;4;5;2;5;3;2;3;2;4;3;4;5;1;1;3;3;4;5;4;4;3;3;3;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1942;22;3;1;1;Madrid;4;6;2;2;1;4;1;1;1;0;R.E.P.O;FIFA;3;5;4;4;5;5;2;4;5;4;5;4;5;8;4;2;3;3;4;4;5;4;4;5;4;5;4;5;4;4;4;4;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1941;23;3;1;1;Jerez de la Frontera;3;5;3;2;1;3;0;1;1;0;Fortnite;Atlas bucks;5;5;5;5;5;3;5;2;3;5;5;5;3;4;5;3;5;3;5;5;5;5;5;4;5;2;5;5;5;4;5;5;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1939;21;3;1;1;Valencia;2;5;3;1;1;2;0;1;0;0;Fifa;Rocket league;4;4;3;2;2;4;1;1;2;4;4;5;4;1;4;2;1;2;2;4;3;2;2;2;2;2;4;4;4;2;3;4;2;2;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1938;21;3;1;1;Coslada;4;4;3;2;1;2;0;1;0;0;Call of duty;The LAST of us;4;3;4;3;4;5;2;3;2;4;5;5;3;2;3;4;2;2;2;4;3;4;4;2;1;4;5;4;4;2;4;2;3;2;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1935;20;3;1;1;zaragoza;1;5;3;1;1;2;1;0;1;0;Rider;Roblox;3;4;4;4;4;4;2;1;1;5;5;5;4;1;5;3;1;3;2;1;4;1;5;3;1;4;5;1;5;1;5;2;4;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1932;18;2;2;2;cádiz;3;4;3;1;1;2;1;1;1;1;Roblox;minecraft;4;3;5;3;4;3;4;4;2;4;4;2;4;5;4;4;2;4;4;4;4;4;5;3;2;2;5;5;3;3;5;4;4;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1930;20;3;1;1;Málaga;3;4;3;2;1;1;0;1;1;0;Gta5;Candy crash;5;4;4;3;4;3;5;3;3;3;3;5;5;3;3;4;3;3;3;4;5;4;3;5;4;4;4;3;3;4;5;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1929;25;3;1;1;Málaga;3;5;4;2;1;3;1;1;1;0;Los sims;Fifa;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1928;22;3;1;1;Sevilla;3;5;3;2;1;3;1;0;1;0;Ea Fc 25;Fortnite;5;3;5;4;2;3;1;1;1;4;3;3;3;3;2;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;3;1;1;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1927;19;2;2;2;San Fernando;3;5;3;1;1;1;0;0;1;0;Rayman Adventures;Pokémon Go;4;2;4;4;4;2;1;2;2;4;4;3;4;1;4;4;1;3;1;4;4;4;4;1;1;1;4;4;4;4;4;4;1;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1923;18;2;2;1;Huelva;3;4;2;2;1;1;0;0;1;0;Brawl Stars;Bacon;4;5;4;3;4;5;2;2;2;4;5;3;4;1;4;2;1;2;2;2;3;4;4;2;2;1;5;2;4;3;2;3;2;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1917;25;3;1;1;Churriana de la Vega;3;3;4;2;1;2;1;0;1;0;ARK survival ascended;Clash Royale;4;1;3;1;1;5;1;1;1;5;5;1;3;1;4;3;1;1;1;1;2;2;3;1;1;1;2;4;5;2;4;4;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1915;25;3;1;1;Málaga;3;5;4;2;1;3;1;1;1;0;Fifa;Los sims;3;3;4;3;3;2;3;3;3;3;3;4;4;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1914;22;3;1;1;Bullas;2;3;3;1;1;2;0;1;0;0;Top Eleven;Atomic Heart;1;5;3;2;4;5;1;1;1;4;5;5;5;3;4;3;2;4;4;1;1;1;4;1;2;5;5;4;5;4;5;4;5;5;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1913;19;2;2;2;Murcia;2;4;3;1;1;3;0;0;1;0;monopoly go;sudoku;4;3;4;3;3;4;1;2;1;4;4;3;3;1;4;4;1;3;3;2;4;2;4;3;1;3;5;4;5;1;4;2;2;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1912;19;2;2;2;Las Palmas de Gran Canaria;7;3;3;1;1;3;0;0;1;0;Money Empire;Food Fever;2;5;3;2;2;5;1;1;1;1;4;5;5;1;4;2;1;2;1;3;1;2;3;3;4;1;4;4;4;1;4;3;4;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1911;17;2;2;2; ;4;2;2;1;1;1;1;0;1;0;the division;delta force;5;3;2;1;2;4;1;1;1;1;4;3;3;1;4;4;1;1;1;1;1;4;2;1;1;1;5;5;5;1;5;2;3;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1910;21;3;1;1;Madrid;4;6;3;3;1;1;1;0;1;0;Fallout;Skyrim;5;4;4;2;1;4;1;1;1;4;5;4;4;1;5;3;1;1;1;1;1;1;2;1;1;5;5;4;5;1;5;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1909;20;3;1;1;Barcelona;1;6;3;2;1;1;1;0;0;0;Minecraft;Call of duty;3;4;4;3;4;3;3;4;2;4;3;3;4;4;4;5;4;3;3;3;3;3;4;5;4;3;3;2;2;4;5;2;3;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1907;17;2;2;2; ;6;2;2;1;1;3;1;0;1;0;Los sims 4;Horrorfield;4;5;2;4;5;4;1;2;1;4;5;1;3;2;4;4;2;2;1;2;1;2;4;1;1;4;5;5;5;3;4;3;2;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1906;17;2;2;2;Ribeira;5;4;2;1;1;2;0;0;1;0;hayday;travel town;5;2;4;4;4;3;1;1;1;3;3;3;3;1;2;5;1;3;1;1;4;4;5;3;1;4;4;3;4;1;3;1;1;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1905;18;2;1;1;Agaete;7;2;3;1;1;2;0;1;0;0;fifa;gta 5;3;2;2;2;1;5;3;4;4;5;5;4;5;3;2;3;4;4;2;1;1;1;4;2;3;3;4;5;5;4;5;3;4;3;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1904;19;2;1;1;Madrid;4;6;3;1;1;4;1;0;1;0;Oxygen not Included;CS go 2;4;5;3;4;4;5;1;5;1;5;5;4;5;1;5;3;1;1;1;4;4;4;5;1;1;3;5;4;5;4;5;5;3;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1903;18;2;1;1;Piloña;5;2;3;1;1;2;1;0;0;0;Minecraft;R.E.P.O.;4;4;3;1;2;5;3;1;1;5;5;5;5;2;5;2;4;4;2;1;5;2;4;2;2;1;5;1;4;2;4;2;2;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1902;19;2;1;1;Barcelona;1;6;3;2;1;2;1;0;0;0;Valorant;Isaac;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;5;5;5;5;3;3;5;5;2;2;2;3;4;5;5;5;5;4;1;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1900;18;2;1;1;La Coruña;5;5;2;1;1;4;0;0;1;0;Minecraft;Clash Royale;5;4;3;5;4;5;2;5;3;5;5;5;4;2;4;1;3;4;2;2;1;5;1;2;1;5;5;5;5;1;5;5;5;5;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1896;18;2;1;1;Lugo;5;1;2;3;1;2;1;0;1;0;Valorant;Honkai star rail;4;4;3;3;4;4;5;2;4;5;3;5;3;4;2;4;1;3;5;4;4;5;5;3;1;1;3;3;1;3;5;5;3;4;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1894;19;2;1;1;Cangas del Narcea;5;3;3;1;1;3;1;0;1;0;Elden ring;League of legends;3;4;4;4;3;3;4;5;4;5;4;5;5;3;4;4;5;5;4;3;3;4;4;3;3;2;3;4;4;4;4;5;2;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1893;18;2;1;3;Leon;5;3;3;1;1;3;1;1;1;0;Genshin impact;Pokemon;5;4;4;4;5;3;1;1;1;4;4;3;3;1;4;3;1;1;1;2;1;4;4;1;1;1;5;3;2;1;4;1;5;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1892;16;2;1;1;pineda DE MAR;1;4;2;1;1;4;1;0;0;0;cities skylines;euro truck simulator 2;2;1;1;1;4;5;1;2;1;5;5;5;5;2;2;2;2;5;2;4;3;4;4;4;3;4;4;2;2;4;4;2;2;3;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1888;19;2;1;1;Terrassa;1;4;3;1;1;1;1;1;1;0;efootball;f1 2024;5;4;2;4;2;5;4;1;1;4;3;4;5;3;5;2;4;3;3;4;5;5;1;4;1;5;2;4;4;2;3;5;1;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1887;18;2;1;1;España;1;4;3;1;1;3;0;1;1;0;Braw star;Mario bros;3;4;3;1;5;4;1;4;1;5;5;4;3;1;3;5;4;3;1;3;4;5;4;1;4;3;5;4;5;5;5;4;4;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1886;18;2;1;1;moià;1;2;3;1;1;2;1;0;1;0;clash of clans;valorant;5;4;5;5;4;4;2;1;1;4;4;5;5;3;4;4;2;5;4;3;2;4;5;3;4;4;5;5;5;4;5;4;4;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1883;16;2;1;1;Barcelona;1;6;2;1;1;1;0;0;1;0;Brawl Stars;Clash Royale;4;3;3;2;1;5;5;5;5;5;5;5;4;3;5;5;4;5;5;5;5;5;5;3;5;5;5;4;5;5;5;4;5;5;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1880;23;3;1;1;A Coruña;5;5;3;1;1;4;0;1;1;0;Genshin Impact;Minecraft;3;4;4;3;4;4;1;1;1;4;4;4;4;1;4;3;1;1;1;1;1;4;4;1;1;1;5;4;4;1;4;2;1;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1875;18;2;1;1;Logroño;6;5;3;1;1;4;1;0;1;0;League of legends;GTA V;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1874;18;2;1;1;El vendrell;1;4;3;1;1;4;0;1;1;0;Pokemon;Mario Bros;4;4;4;2;2;4;4;2;3;4;2;2;4;6;3;4;2;4;4;4;2;4;4;4;3;4;2;4;2;4;4;2;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1870;18;2;1;1;Gijòn;5;3;2;1;1;2;0;0;1;0;Free Fire;Clash royale;5;4;5;5;5;4;4;4;4;5;3;4;4;3;5;5;4;4;5;4;3;4;4;4;4;4;5;5;5;5;5;3;3;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1868;19;2;1;1;Barcelona;1;6;2;2;1;4;0;0;1;0;Clash royale;Clash of clans;4;4;3;4;5;5;4;4;4;3;4;5;4;7;5;5;5;5;5;1;1;1;1;1;4;5;4;5;2;4;3;2;4;5;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1867;18;2;1;1;Barcelona;1;6;2;3;1;2;1;1;1;0;clash royale;fifa;5;4;5;4;5;3;4;5;5;4;3;3;3;2;3;3;4;3;4;5;4;4;4;3;4;4;5;4;5;3;5;5;5;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1866;19;2;1;1;Barcelona;1;6;3;1;1;3;0;1;1;0;Brawl Stars;GTA online;4;4;3;4;4;5;1;1;1;5;4;4;2;1;4;3;1;1;1;1;1;4;4;1;1;1;5;3;5;1;5;5;3;5;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1856;17;2;1;1;La Coruña;5;5;2;1;1;2;1;1;1;0;Nba2k24;Warzone;4;5;4;2;3;5;2;2;2;5;5;5;5;3;1;5;1;2;5;5;4;5;5;2;1;1;5;5;5;5;4;5;5;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1855;18;2;1;1;Zaragoza;1;5;3;3;1;4;0;1;0;0;Forzar Horizon 5;Fortinite;4;3;3;3;3;3;3;4;4;4;2;2;2;9;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1853;19;2;1;1;Terrassa, Barcelona;1;4;3;1;1;1;1;1;1;0;efootball;f1 2025;5;5;5;5;5;5;5;5;5;5;5;5;5;7;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1852;18;2;1;1;Barcelona;1;6;3;2;1;3;0;1;1;0;Rocket League;Powerwash simulator;4;3;4;2;4;5;5;4;4;5;2;4;4;3;5;2;1;5;5;4;4;5;5;1;2;5;5;5;5;4;5;4;4;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1850;18;2;1;1;Hospitalet de Llobregat;1;2;3;1;1;1;1;1;0;0;F1;Call of duty;4;3;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;5;5;2;4;5;5;5;1;5;5;5;5;4;5;3;5;5;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1849;16;2;1;1;Banyoles;1;3;1;1;1;4;1;1;1;0;Fifa;Clash Royale;3;5;3;4;4;4;2;4;2;5;4;4;4;3;4;3;3;4;4;4;4;4;4;3;3;1;4;2;4;3;5;4;4;2;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1848;19;2;1;1;Girona;1;4;3;1;1;4;1;1;0;0;Cod;Spiderman;4;4;4;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1847;18;2;1;1;Barcelona;1;6;3;1;1;3;1;0;0;0;Minecraft;Fifa;4;4;4;4;4;4;4;4;2;4;2;4;3;3;4;3;4;4;3;4;2;4;2;4;5;2;4;2;4;2;2;4;4;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1846;19;2;1;1;tarragona;1;4;2;1;1;2;0;1;0;0;God of war;Fifa;3;3;3;2;2;1;4;1;2;2;2;5;4;1;3;4;2;2;2;1;1;1;1;1;1;2;1;2;2;2;4;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1841;22;3;1;1;Tarragona;1;5;3;2;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
1840;19;2;1;1;Gijón;5;5;3;1;1;3;1;1;1;0;The Binding of Isaac;Geometry Dash;4;4;3;4;5;4;3;2;4;5;5;4;3;3;4;1;2;4;3;4;5;5;4;2;3;4;5;4;5;3;4;4;5;4;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1839;17;2;1;1;Aragón;1;5;2;1;1;4;1;0;1;0;roblox;red dead redemption 2;4;3;2;3;4;4;1;4;1;5;4;5;3;2;4;1;3;1;4;4;3;4;5;2;2;2;5;4;5;4;4;5;5;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1838;17;2;1;1; ;6;6;3;1;1;2;0;1;1;0;Fifa;Fortnite;4;5;4;3;5;4;1;5;2;5;3;4;5;4;4;5;1;1;5;2;1;2;2;1;2;1;5;5;5;4;5;4;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1837;19;2;1;1;Terrassa;1;5;3;1;1;1;0;1;1;0;efootball;f1 2025;5;4;5;2;5;5;5;5;5;5;5;5;4;4;1;5;1;1;5;4;5;1;5;3;4;1;5;4;5;4;5;3;1;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1836;18;2;1;1;Asturias;5;3;2;3;1;3;0;1;1;0;Ufc 5;Fortnite;4;5;5;3;3;5;1;4;1;5;5;3;5;1;5;4;5;5;1;5;5;5;5;1;5;5;5;1;4;4;5;5;5;4;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1833;20;3;1;1;barcelona;1;6;3;1;1;4;0;0;1;0;clash royale;poker texas;5;5;5;5;4;4;1;2;1;5;3;4;4;2;2;4;1;4;3;1;2;3;4;2;1;3;4;4;2;4;2;5;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1831;18;2;1;1;Cambrils;1;3;2;2;1;2;0;1;1;0;Minecraft;Roblox;5;4;3;4;5;3;1;1;1;5;5;1;4;1;4;5;1;1;1;1;5;4;5;1;2;4;5;5;5;4;5;3;1;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1830;18;2;1;1;Caldes de montbui;1;3;3;1;1;3;0;1;1;0;Eafc25;Candy crush;4;3;4;2;1;4;3;1;3;4;4;3;3;1;1;4;1;1;1;1;1;3;5;1;4;1;5;3;2;2;4;2;4;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1828;18;2;1;1;Lugo;5;4;2;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;5;4;5;4;5;4;5;5;4;4;4;4;4;4;5;4;2;5;5;4
1827;17;2;1;1;Tarragona;1;5;2;3;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;2;1;4;4;5;4;5;4;4;4;5;4;4;4;3;3;3;2;3;3;4
1825;19;2;1;1;Aragón;1;3;3;3;1;4;0;1;1;0;UFC 5;Fc25;3;3;4;3;5;3;4;4;3;4;3;4;3;3;3;1;1;1;3;4;4;2;4;3;4;3;4;2;5;3;5;4;4;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1822;19;2;1;1;El Prat;1;4;3;1;1;2;0;1;1;0;Block dash;Fifa;4;4;4;3;3;4;1;5;5;3;3;4;4;1;3;4;4;2;4;1;3;4;4;4;4;2;5;4;4;2;5;5;3;3;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1821;18;2;1;1;Pamplona;6;3;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;4;5;4;4;3;4;5;2;4;5;5;5;5;5;4;3;5;5;4;3;5;5;5
1819;19;2;1;1;Bilbao;6;5;3;1;1;3;0;1;1;0;Clash royale;Splitgate2;5;1;5;3;5;1;5;4;5;3;2;3;4;4;2;4;4;4;5;4;4;4;5;2;4;2;5;3;4;4;5;5;3;4;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1818;19;2;1;1;Las Palmas de Gran Canaria;7;4;3;1;1;2;0;0;1;0;Free fire;Brawl Stars;5;3;4;5;5;4;3;4;4;5;4;5;4;3;4;5;4;5;4;5;5;4;5;3;4;4;5;4;5;3;5;5;4;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1817;19;2;1;1;Ferrol;5;3;3;1;1;2;1;1;1;1;Skyrim;Red dead redemption;2;3;2;1;2;5;4;2;4;5;5;5;5;3;5;3;4;2;4;1;2;4;4;2;4;4;2;4;4;3;2;3;5;5;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1816;19;2;1;1;Zaragoza;1;5;3;1;1;1;0;1;1;0;The Last Of Us;GTA V;2;3;2;2;4;5;1;2;1;5;5;5;5;1;4;4;1;4;1;1;2;5;4;1;5;5;5;4;4;4;4;5;5;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1815;19;2;1;1;Barcelona;1;6;3;1;1;1;1;0;0;0;Valorant;Rocket league;4;4;3;4;4;4;2;1;1;4;4;2;4;4;4;4;2;4;2;2;2;4;3;4;4;4;2;4;2;4;3;4;4;2;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1811;19;2;1;1;Zaragoza;1;5;2;2;1;3;1;1;1;0;Fortnite;Clash Royale;5;4;4;4;4;3;4;3;2;4;3;4;3;4;4;4;2;5;4;2;2;4;5;4;3;2;2;3;2;4;5;5;2;5;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1806;21;3;1;1;Barcelona;1;6;4;2;1;4;1;1;1;0;Pokemon;Mario;4;3;4;4;4;4;4;4;5;4;4;4;4;6;4;4;4;4;5;5;4;4;4;4;4;4;4;5;4;4;4;5;4;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1805;17;2;1;1;Pontevedra;5;4;2;1;1;3;1;0;1;0;Warframe;Kingdom Hearts 1.5+2.5 Final Mix;4;3;4;3;3;3;1;1;1;5;4;3;4;1;2;1;1;2;1;1;2;4;4;1;2;1;4;2;1;1;3;4;2;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1800;22;3;1;1;Bcn;1;6;3;2;1;2;1;1;0;0;Gta;R6s;4;4;4;3;4;3;3;1;1;5;5;5;3;1;4;4;1;2;1;2;1;1;3;3;3;2;4;4;4;2;4;4;2;1;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1797;20;3;1;1;Tarragona;1;4;3;2;1;3;1;1;1;0;Roblox;Minecraft;2;5;3;3;4;4;1;1;2;4;5;4;4;1;2;3;4;2;4;2;2;3;5;2;2;4;4;5;2;3;4;4;4;5;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1793;18;2;2;3;Leom;5;3;2;1;1;4;1;0;1;0;Roblox;Hsr;4;4;2;2;2;2;5;5;5;5;5;5;5;6;5;5;5;5;5;5;5;5;5;2;5;3;5;5;3;3;5;2;5;5;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1792;19;2;1;1;Hospitalet de Llobregat;1;5;3;2;1;4;1;1;1;0;Fortnite;Gta V;5;4;5;3;5;5;5;5;5;5;5;5;4;6;4;5;4;5;4;5;4;5;4;5;4;5;4;5;5;5;4;4;5;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1789;18;2;1;1;El Prat de Llobregat;1;4;3;1;1;2;0;0;1;0;Brawl Star;Clash Royale;5;4;4;4;3;4;1;4;2;3;4;4;4;2;4;4;2;3;2;3;4;4;4;2;3;2;5;4;5;2;5;4;3;3;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1788;18;2;1;1;Palencia;6;2;2;1;1;3;1;1;1;0;Call of duty;FIFA;3;5;5;3;1;3;5;4;4;1;4;5;3;4;3;5;3;1;5;1;1;4;3;3;1;4;5;4;5;1;3;5;4;5;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
